FromAddress,ToCity,ToState,PackageSize,Cost,ShippingTimeDays,Service
Austin,Ashland,PA,Size L,16.04,3,UPS® Ground
Austin,Athens,GA,Size L,14.74,3,UPS® Ground
Austin,Auburn,MA,Size L,17.1,3,UPS® Ground
Austin,Aurora,CO,Size L,14.74,2,UPS® Ground
Austin,Bakersfield,CA,Size L,16.04,3,UPS® Ground
Austin,Baltimore,MD,Size L,16.04,3,UPS® Ground
Austin,Bend,OR,Size L,17.1,4,UPS® Ground
Austin,Benton,LA,Size L,10.41,1,UPS® Ground
Austin,Bismarck,ND,Size L,16.04,3,UPS® Ground
Austin,Boca Raton,FL,Size L,16.04,2,UPS® Ground
Austin,Boise,ID,Size L,16.04,4,UPS® Ground
Austin,Bradenton,FL,Size L,14.74,2,UPS® Ground
Austin,Burlington,WI,Size L,16.04,2,UPS® Ground
Austin,Centerville,IA,Size L,14.74,3,UPS® Ground
Austin,Chandler,AZ,Size L,14.74,3,UPS® Ground
Austin,Cincinnati,OH,Size L,14.74,3,UPS® Ground
Austin,Clayton,NC,Size L,16.04,3,UPS® Ground
Austin,Corona,CA,Size L,16.04,3,UPS® Ground
Austin,Covington,LA,Size L,11.36,2,UPS® Ground
Austin,Dayton,OH,Size L,16.04,3,UPS® Ground
Austin,Decatur,IL,Size L,14.74,3,UPS® Ground
Austin,Duluth,MN,Size L,16.04,3,UPS® Ground
Austin,Durham,NC,Size L,16.04,3,UPS® Ground
Austin,Encinitas,CA,Size L,16.04,3,UPS® Ground
Austin,Englewood,CO,Size L,14.74,2,UPS® Ground
Austin,Fairfield,CA,Size L,17.1,4,UPS® Ground
Austin,Fayetteville,AR,Size L,11.36,2,UPS® Ground
Austin,Fort Collins,CO,Size L,14.74,2,UPS® Ground
Austin,Fort Myers,FL,Size L,14.74,2,UPS® Ground
Austin,Fort Wayne,IN,Size L,16.04,3,UPS® Ground
Austin,Frederick,MD,Size L,16.04,3,UPS® Ground
Austin,Fredericksburg,VA,Size L,16.04,3,UPS® Ground
Austin,Gainesville,FL,Size L,14.74,2,UPS® Ground
Austin,Germantown,MD,Size L,16.04,3,UPS® Ground
Austin,Glendale,AZ,Size L,14.74,3,UPS® Ground
Austin,Golden,CO,Size L,14.74,2,UPS® Ground
Austin,Grand Rapids,MI,Size L,16.04,3,UPS® Ground
Austin,Green Bay,WI,Size L,16.04,2,UPS® Ground
Austin,Greensboro,NC,Size L,16.04,3,UPS® Ground
Austin,Hamilton,MI,Size L,16.04,3,UPS® Ground
Austin,Henderson,TX,Size L,10.41,1,UPS® Ground
Austin,Hendersonville,NC,Size L,14.74,3,UPS® Ground
Austin,Hillsboro,OR,Size L,17.1,4,UPS® Ground
Austin,Holly Springs,MS,Size L,11.36,2,UPS® Ground
Austin,Homer,AK,Size L,46.14,4,UPS® Ground
Austin,Hope Mills,NC,Size L,16.04,3,UPS® Ground
Austin,Hudson,NC,Size L,16.04,3,UPS® Ground
Austin,Indianapolis,IN,Size L,14.74,3,UPS® Ground
Austin,Katy,TX,Size L,10.41,1,UPS® Ground
Austin,Lancaster,SC,Size L,16.04,3,UPS® Ground
Austin,Laurel,MD,Size L,16.04,3,UPS® Ground
Austin,Lewisburg,PA,Size L,16.04,3,UPS® Ground
Austin,Lincoln,RI,Size L,17.1,3,UPS® Ground
Austin,Littleton,CO,Size L,14.74,2,UPS® Ground
Austin,Long Beach,CA,Size L,16.04,3,UPS® Ground
Austin,Los Angeles,CA,Size L,16.04,3,UPS® Ground
Austin,Madison,IN,Size L,14.74,3,UPS® Ground
Austin,Magnolia,MS,Size L,11.36,2,UPS® Ground
Austin,Mansfield,MA,Size L,17.1,3,UPS® Ground
Austin,Manteca,CA,Size L,16.04,4,UPS® Ground
Austin,Maryville,TN,Size L,14.74,2,UPS® Ground
Austin,Memphis,TN,Size L,11.36,2,UPS® Ground
Austin,Mesa,AZ,Size L,14.74,3,UPS® Ground
Austin,Midland,GA,Size L,14.74,3,UPS® Ground
Austin,Milton,MA,Size L,17.1,3,UPS® Ground
Austin,Milwaukee,WI,Size L,16.04,2,UPS® Ground
Austin,Monroe,NC,Size L,16.04,3,UPS® Ground
Austin,Montgomery,TX,Size L,10.41,1,UPS® Ground
Austin,Morgantown,WV,Size L,16.04,3,UPS® Ground
Austin,Mount Pleasant,SC,Size L,16.04,3,UPS® Ground
Austin,Myrtle Beach,SC,Size L,16.04,3,UPS® Ground
Austin,New Market,AL,Size L,14.74,2,UPS® Ground
Austin,Newark,NJ,Size L,17.1,3,UPS® Ground
Austin,Ocala,FL,Size L,14.74,2,UPS® Ground
Austin,Olathe,KS,Size L,11.36,2,UPS® Ground
Austin,Oxford,MI,Size L,16.04,3,UPS® Ground
Austin,Palm Beach Gardens,FL,Size L,16.04,2,UPS® Ground
Austin,Parker,CO,Size L,14.74,2,UPS® Ground
Austin,Pasadena,MD,Size L,16.04,3,UPS® Ground
Austin,Pensacola,FL,Size L,14.74,2,UPS® Ground
Austin,Peoria,AZ,Size L,14.74,3,UPS® Ground
Austin,Philadelphia,PA,Size L,17.1,3,UPS® Ground
Austin,Plano,TX,Size L,10.41,1,UPS® Ground
Austin,Plymouth,MA,Size L,17.1,3,UPS® Ground
Austin,Princeton,MA,Size L,17.1,3,UPS® Ground
Austin,Rancho Cucamonga,CA,Size L,16.04,3,UPS® Ground
Austin,Reno,NV,Size L,17.1,4,UPS® Ground
Austin,Riverside,CA,Size L,16.04,3,UPS® Ground
Austin,Rockville,MD,Size L,16.04,3,UPS® Ground
Austin,Rockwall,TX,Size L,10.41,1,UPS® Ground
Austin,Roseville,CA,Size L,17.1,4,UPS® Ground
Austin,Roswell,GA,Size L,14.74,3,UPS® Ground
Austin,Sacramento,CA,Size L,17.1,4,UPS® Ground
Austin,Saint Paul,MN,Size L,16.04,3,UPS® Ground
Austin,Salisbury,MA,Size L,17.1,3,UPS® Ground
Austin,Sanford,NC,Size L,16.04,3,UPS® Ground
Austin,Santa Rosa,CA,Size L,17.1,4,UPS® Ground
Austin,Sarasota,FL,Size L,14.74,2,UPS® Ground
Austin,Savannah,GA,Size L,14.74,2,UPS® Ground
Austin,Scottsdale,AZ,Size L,14.74,3,UPS® Ground
Austin,Seaford,NY,Size L,17.1,3,UPS® Ground
Austin,Seymour,IN,Size L,14.74,3,UPS® Ground
Austin,Spokane,WA,Size L,17.1,4,UPS® Ground
Austin,Spring,TX,Size L,10.41,1,UPS® Ground
Austin,Staten Island,NY,Size L,17.1,3,UPS® Ground
Austin,Tallahassee,FL,Size L,14.74,2,UPS® Ground
Austin,The Villages,FL,Size L,14.74,2,UPS® Ground
Austin,Vancouver,WA,Size L,17.1,4,UPS® Ground
Austin,Washington,DC,Size L,16.04,3,UPS® Ground
Austin,Waterloo,IA,Size L,14.74,3,UPS® Ground
Austin,Wayne,ME,Size L,17.1,3,UPS® Ground
Austin,West Chester,PA,Size L,17.1,3,UPS® Ground
Austin,Westfield,IN,Size L,14.74,3,UPS® Ground
Austin,Westminster,MD,Size L,16.04,3,UPS® Ground
Austin,Windsor,CO,Size L,14.74,2,UPS® Ground
Austin,Winston-Salem,NC,Size L,16.04,3,UPS® Ground
Austin,Woodstock,GA,Size L,14.74,3,UPS® Ground
Austin,Worcester,MA,Size L,17.1,3,UPS® Ground
Austin,York,PA,Size L,16.04,3,UPS® Ground
Boise,Amarillo,TX,Size L,14.74,3,UPS® Ground
Boise,Antioch,TN,Size L,17.1,4,UPS® Ground
Boise,Arlington,TX,Size L,16.04,3,UPS® Ground
Boise,Ashland,PA,Size L,18.12,4,UPS® Ground
Boise,Athens,GA,Size L,18.12,4,UPS® Ground
Boise,Auburn,MA,Size L,18.12,5,UPS® Ground
Boise,Aurora,CO,Size L,14.74,2,UPS® Ground
Boise,Bakersfield,CA,Size L,11.36,3,UPS® Ground
Boise,Baltimore,MD,Size L,18.12,4,UPS® Ground
Boise,Bend,OR,Size L,10.41,2,UPS® Ground
Boise,Benton,LA,Size L,17.1,4,UPS® Ground
Boise,Bismarck,ND,Size L,14.74,3,UPS® Ground
Boise,Boca Raton,FL,Size L,18.12,5,UPS® Ground
Boise,Boise,ID,Size L,9.41,1,UPS® Ground
Boise,Bradenton,FL,Size L,18.12,5,UPS® Ground
Boise,Burlington,WI,Size L,17.1,4,UPS® Ground
Boise,Centerville,IA,Size L,16.04,3,UPS® Ground
Boise,Chandler,AZ,Size L,14.74,3,UPS® Ground
Boise,Cincinnati,OH,Size L,17.1,4,UPS® Ground
Boise,Clayton,NC,Size L,18.12,5,UPS® Ground
Boise,Corona,CA,Size L,14.74,2,UPS® Ground
Boise,Covington,LA,Size L,17.1,4,UPS® Ground
Boise,Dayton,OH,Size L,17.1,4,UPS® Ground
Boise,Decatur,IL,Size L,16.04,4,UPS® Ground
Boise,Duluth,MN,Size L,16.04,4,UPS® Ground
Boise,Durham,NC,Size L,18.12,5,UPS® Ground
Boise,Encinitas,CA,Size L,14.74,2,UPS® Ground
Boise,Englewood,CO,Size L,14.74,2,UPS® Ground
Boise,Fairfield,CA,Size L,11.36,2,UPS® Ground
Boise,Fayetteville,AR,Size L,16.04,4,UPS® Ground
Boise,Fort Collins,CO,Size L,11.36,2,UPS® Ground
Boise,Fort Myers,FL,Size L,18.12,5,UPS® Ground
Boise,Fort Wayne,IN,Size L,17.1,4,UPS® Ground
Boise,Frederick,MD,Size L,18.12,4,UPS® Ground
Boise,Fredericksburg,VA,Size L,18.12,5,UPS® Ground
Boise,Gainesville,FL,Size L,18.12,5,UPS® Ground
Boise,Germantown,MD,Size L,18.12,4,UPS® Ground
Boise,Glendale,AZ,Size L,14.74,3,UPS® Ground
Boise,Golden,CO,Size L,11.36,2,UPS® Ground
Boise,Grand Rapids,MI,Size L,17.1,4,UPS® Ground
Boise,Green Bay,WI,Size L,16.04,4,UPS® Ground
Boise,Greensboro,NC,Size L,18.12,5,UPS® Ground
Boise,Hamilton,MI,Size L,17.1,4,UPS® Ground
Boise,Henderson,TX,Size L,16.04,3,UPS® Ground
Boise,Hendersonville,NC,Size L,18.12,5,UPS® Ground
Boise,Hillsboro,OR,Size L,11.36,2,UPS® Ground
Boise,Holly Springs,MS,Size L,17.1,4,UPS® Ground
Boise,Homer,AK,Size L,46.14,4,UPS® Ground
Boise,Hope Mills,NC,Size L,18.12,5,UPS® Ground
Boise,Hudson,NC,Size L,18.12,5,UPS® Ground
Boise,Indianapolis,IN,Size L,17.1,4,UPS® Ground
Boise,Katy,TX,Size L,17.1,4,UPS® Ground
Boise,Lancaster,SC,Size L,18.12,5,UPS® Ground
Boise,Laurel,MD,Size L,18.12,4,UPS® Ground
Boise,Lewisburg,PA,Size L,18.12,4,UPS® Ground
Boise,Lincoln,RI,Size L,18.12,5,UPS® Ground
Boise,Littleton,CO,Size L,14.74,2,UPS® Ground
Boise,Long Beach,CA,Size L,14.74,2,UPS® Ground
Boise,Los Angeles,CA,Size L,14.74,2,UPS® Ground
Boise,Madison,IN,Size L,17.1,4,UPS® Ground
Boise,Magnolia,MS,Size L,17.1,4,UPS® Ground
Boise,Mansfield,MA,Size L,18.12,5,UPS® Ground
Boise,Manteca,CA,Size L,11.36,2,UPS® Ground
Boise,Maryville,TN,Size L,17.1,4,UPS® Ground
Boise,Memphis,TN,Size L,17.1,4,UPS® Ground
Boise,Mesa,AZ,Size L,14.74,3,UPS® Ground
Boise,Midland,GA,Size L,18.12,4,UPS® Ground
Boise,Milton,MA,Size L,18.12,5,UPS® Ground
Boise,Milwaukee,WI,Size L,17.1,4,UPS® Ground
Boise,Monroe,NC,Size L,18.12,5,UPS® Ground
Boise,Montgomery,TX,Size L,17.1,4,UPS® Ground
Boise,Morgantown,WV,Size L,18.12,4,UPS® Ground
Boise,Mount Pleasant,SC,Size L,18.12,5,UPS® Ground
Boise,Myrtle Beach,SC,Size L,18.12,5,UPS® Ground
Boise,New Market,AL,Size L,17.1,4,UPS® Ground
Boise,Newark,NJ,Size L,18.12,5,UPS® Ground
Boise,Ocala,FL,Size L,18.12,5,UPS® Ground
Boise,Olathe,KS,Size L,16.04,3,UPS® Ground
Boise,Oxford,MI,Size L,17.1,5,UPS® Ground
Boise,Palm Beach Gardens,FL,Size L,18.12,5,UPS® Ground
Boise,Parker,CO,Size L,14.74,2,UPS® Ground
Boise,Pasadena,MD,Size L,18.12,4,UPS® Ground
Boise,Pensacola,FL,Size L,18.12,5,UPS® Ground
Boise,Peoria,AZ,Size L,14.74,3,UPS® Ground
Boise,Philadelphia,PA,Size L,18.12,4,UPS® Ground
Boise,Plano,TX,Size L,16.04,3,UPS® Ground
Boise,Plymouth,MA,Size L,18.12,5,UPS® Ground
Boise,Princeton,MA,Size L,18.12,5,UPS® Ground
Boise,Rancho Cucamonga,CA,Size L,14.74,2,UPS® Ground
Boise,Reno,NV,Size L,11.36,1,UPS® Ground
Boise,Riverside,CA,Size L,14.74,2,UPS® Ground
Boise,Rockville,MD,Size L,18.12,4,UPS® Ground
Boise,Rockwall,TX,Size L,16.04,3,UPS® Ground
Boise,Roseville,CA,Size L,11.36,2,UPS® Ground
Boise,Roswell,GA,Size L,18.12,4,UPS® Ground
Boise,Sacramento,CA,Size L,11.36,2,UPS® Ground
Boise,Saint Paul,MN,Size L,16.04,4,UPS® Ground
Boise,Salisbury,MA,Size L,18.12,5,UPS® Ground
Boise,Sanford,NC,Size L,18.12,5,UPS® Ground
Boise,Santa Rosa,CA,Size L,11.36,2,UPS® Ground
Boise,Sarasota,FL,Size L,18.12,5,UPS® Ground
Boise,Savannah,GA,Size L,18.12,4,UPS® Ground
Boise,Scottsdale,AZ,Size L,14.74,3,UPS® Ground
Boise,Seaford,NY,Size L,18.12,5,UPS® Ground
Boise,Seymour,IN,Size L,17.1,4,UPS® Ground
Boise,Spokane,WA,Size L,10.41,2,UPS® Ground
Boise,Spring,TX,Size L,17.1,4,UPS® Ground
Boise,Staten Island,NY,Size L,18.12,5,UPS® Ground
Boise,Tallahassee,FL,Size L,18.12,5,UPS® Ground
Boise,The Villages,FL,Size L,18.12,5,UPS® Ground
Boise,Vancouver,WA,Size L,11.36,2,UPS® Ground
Boise,Washington,DC,Size L,18.12,4,UPS® Ground
Boise,Waterloo,IA,Size L,16.04,3,UPS® Ground
Boise,Wayne,ME,Size L,18.12,5,UPS® Ground
Boise,West Chester,PA,Size L,18.12,4,UPS® Ground
Boise,Westfield,IN,Size L,17.1,4,UPS® Ground
Boise,Westminster,MD,Size L,18.12,4,UPS® Ground
Boise,Windsor,CO,Size L,11.36,2,UPS® Ground
Boise,Winston-Salem,NC,Size L,18.12,5,UPS® Ground
Boise,Woodstock,GA,Size L,17.1,4,UPS® Ground
Boise,Worcester,MA,Size L,18.12,5,UPS® Ground
Boise,York,PA,Size L,18.12,4,UPS® Ground
Boston,Amarillo,TX,Size L,17.1,5,UPS® Ground
Boston,Antioch,TN,Size L,14.74,3,UPS® Ground
Boston,Arlington,TX,Size L,17.1,3,UPS® Ground
Boston,Ashland,PA,Size L,10.41,2,UPS® Ground
Boston,Athens,GA,Size L,14.74,3,UPS® Ground
Boston,Auburn,MA,Size L,9.41,1,UPS® Ground
Boston,Aurora,CO,Size L,17.1,4,UPS® Ground
Boston,Bakersfield,CA,Size L,18.12,4,UPS® Ground
Boston,Baltimore,MD,Size L,11.36,2,UPS® Ground
Boston,Bend,OR,Size L,18.12,4,UPS® Ground
Boston,Benton,LA,Size L,16.04,4,UPS® Ground
Boston,Bismarck,ND,Size L,17.1,4,UPS® Ground
Boston,Boca Raton,FL,Size L,16.04,3,UPS® Ground
Boston,Boise,ID,Size L,18.12,4,UPS® Ground
Boston,Bradenton,FL,Size L,16.04,3,UPS® Ground
Boston,Burlington,WI,Size L,14.74,3,UPS® Ground
Boston,Centerville,IA,Size L,16.04,3,UPS® Ground
Boston,Chandler,AZ,Size L,18.12,4,UPS® Ground
Boston,Cincinnati,OH,Size L,14.74,2,UPS® Ground
Boston,Clayton,NC,Size L,14.74,2,UPS® Ground
Boston,Corona,CA,Size L,18.12,4,UPS® Ground
Boston,Covington,LA,Size L,16.04,4,UPS® Ground
Boston,Dayton,OH,Size L,14.74,2,UPS® Ground
Boston,Decatur,IL,Size L,14.74,3,UPS® Ground
Boston,Duluth,MN,Size L,16.04,3,UPS® Ground
Boston,Durham,NC,Size L,14.74,2,UPS® Ground
Boston,Encinitas,CA,Size L,18.12,4,UPS® Ground
Boston,Englewood,CO,Size L,17.1,3,UPS® Ground
Boston,Fairfield,CA,Size L,18.12,5,UPS® Ground
Boston,Fayetteville,AR,Size L,16.04,4,UPS® Ground
Boston,Fort Collins,CO,Size L,17.1,4,UPS® Ground
Boston,Fort Myers,FL,Size L,16.04,3,UPS® Ground
Boston,Fort Wayne,IN,Size L,14.74,2,UPS® Ground
Boston,Frederick,MD,Size L,11.36,2,UPS® Ground
Boston,Fredericksburg,VA,Size L,11.36,2,UPS® Ground
Boston,Gainesville,FL,Size L,16.04,3,UPS® Ground
Boston,Germantown,MD,Size L,11.36,2,UPS® Ground
Boston,Glendale,AZ,Size L,18.12,4,UPS® Ground
Boston,Golden,CO,Size L,17.1,3,UPS® Ground
Boston,Grand Rapids,MI,Size L,14.74,3,UPS® Ground
Boston,Green Bay,WI,Size L,14.74,3,UPS® Ground
Boston,Greensboro,NC,Size L,14.74,2,UPS® Ground
Boston,Hamilton,MI,Size L,14.74,3,UPS® Ground
Boston,Henderson,TX,Size L,17.1,3,UPS® Ground
Boston,Hendersonville,NC,Size L,14.74,2,UPS® Ground
Boston,Hillsboro,OR,Size L,18.12,4,UPS® Ground
Boston,Holly Springs,MS,Size L,16.04,4,UPS® Ground
Boston,Homer,AK,Size L,46.14,4,UPS® Ground
Boston,Hope Mills,NC,Size L,14.74,2,UPS® Ground
Boston,Hudson,NC,Size L,14.74,2,UPS® Ground
Boston,Indianapolis,IN,Size L,14.74,2,UPS® Ground
Boston,Katy,TX,Size L,17.1,3,UPS® Ground
Boston,Lancaster,SC,Size L,14.74,2,UPS® Ground
Boston,Laurel,MD,Size L,11.36,2,UPS® Ground
Boston,Lewisburg,PA,Size L,10.41,2,UPS® Ground
Boston,Lincoln,RI,Size L,9.41,1,UPS® Ground
Boston,Littleton,CO,Size L,17.1,3,UPS® Ground
Boston,Long Beach,CA,Size L,18.12,4,UPS® Ground
Boston,Los Angeles,CA,Size L,18.12,4,UPS® Ground
Boston,Madison,IN,Size L,14.74,2,UPS® Ground
Boston,Magnolia,MS,Size L,16.04,3,UPS® Ground
Boston,Mansfield,MA,Size L,9.41,1,UPS® Ground
Boston,Manteca,CA,Size L,18.12,5,UPS® Ground
Boston,Maryville,TN,Size L,14.74,3,UPS® Ground
Boston,Memphis,TN,Size L,16.04,3,UPS® Ground
Boston,Mesa,AZ,Size L,18.12,4,UPS® Ground
Boston,Midland,GA,Size L,14.74,3,UPS® Ground
Boston,Milton,MA,Size L,9.41,1,UPS® Ground
Boston,Milwaukee,WI,Size L,14.74,3,UPS® Ground
Boston,Monroe,NC,Size L,14.74,2,UPS® Ground
Boston,Montgomery,TX,Size L,17.1,3,UPS® Ground
Boston,Morgantown,WV,Size L,11.36,2,UPS® Ground
Boston,Mount Pleasant,SC,Size L,14.74,2,UPS® Ground
Boston,Myrtle Beach,SC,Size L,14.74,2,UPS® Ground
Boston,New Market,AL,Size L,14.74,3,UPS® Ground
Boston,Newark,NJ,Size L,10.41,1,UPS® Ground
Boston,Ocala,FL,Size L,16.04,3,UPS® Ground
Boston,Olathe,KS,Size L,16.04,3,UPS® Ground
Boston,Oxford,MI,Size L,14.74,2,UPS® Ground
Boston,Palm Beach Gardens,FL,Size L,16.04,3,UPS® Ground
Boston,Parker,CO,Size L,17.1,3,UPS® Ground
Boston,Pasadena,MD,Size L,11.36,2,UPS® Ground
Boston,Pensacola,FL,Size L,16.04,3,UPS® Ground
Boston,Peoria,AZ,Size L,18.12,4,UPS® Ground
Boston,Philadelphia,PA,Size L,10.41,2,UPS® Ground
Boston,Plano,TX,Size L,17.1,3,UPS® Ground
Boston,Plymouth,MA,Size L,9.41,1,UPS® Ground
Boston,Princeton,MA,Size L,9.41,1,UPS® Ground
Boston,Rancho Cucamonga,CA,Size L,18.12,4,UPS® Ground
Boston,Reno,NV,Size L,18.12,4,UPS® Ground
Boston,Riverside,CA,Size L,18.12,4,UPS® Ground
Boston,Rockville,MD,Size L,11.36,2,UPS® Ground
Boston,Rockwall,TX,Size L,17.1,3,UPS® Ground
Boston,Roseville,CA,Size L,18.12,5,UPS® Ground
Boston,Roswell,GA,Size L,14.74,3,UPS® Ground
Boston,Sacramento,CA,Size L,18.12,5,UPS® Ground
Boston,Saint Paul,MN,Size L,16.04,3,UPS® Ground
Boston,Salisbury,MA,Size L,9.41,1,UPS® Ground
Boston,Sanford,NC,Size L,14.74,2,UPS® Ground
Boston,Santa Rosa,CA,Size L,18.12,5,UPS® Ground
Boston,Sarasota,FL,Size L,16.04,3,UPS® Ground
Boston,Savannah,GA,Size L,14.74,3,UPS® Ground
Boston,Scottsdale,AZ,Size L,18.12,4,UPS® Ground
Boston,Seaford,NY,Size L,10.41,1,UPS® Ground
Boston,Seymour,IN,Size L,14.74,2,UPS® Ground
Boston,Spokane,WA,Size L,18.12,4,UPS® Ground
Boston,Spring,TX,Size L,17.1,3,UPS® Ground
Boston,Staten Island,NY,Size L,10.41,1,UPS® Ground
Boston,Tallahassee,FL,Size L,16.04,3,UPS® Ground
Boston,The Villages,FL,Size L,16.04,3,UPS® Ground
Boston,Vancouver,WA,Size L,18.12,4,UPS® Ground
Boston,Washington,DC,Size L,11.36,2,UPS® Ground
Boston,Waterloo,IA,Size L,16.04,3,UPS® Ground
Boston,Wayne,ME,Size L,10.41,1,UPS® Ground
Boston,West Chester,PA,Size L,10.41,2,UPS® Ground
Boston,Westfield,IN,Size L,14.74,2,UPS® Ground
Boston,Westminster,MD,Size L,11.36,2,UPS® Ground
Boston,Windsor,CO,Size L,17.1,4,UPS® Ground
Boston,Winston-Salem,NC,Size L,14.74,2,UPS® Ground
Boston,Woodstock,GA,Size L,14.74,3,UPS® Ground
Boston,Worcester,MA,Size L,9.41,1,UPS® Ground
Boston,York,PA,Size L,11.36,2,UPS® Ground
Chicago,Amarillo,TX,Size L,14.74,4,UPS® Ground
Chicago,Antioch,TN,Size L,11.36,2,UPS® Ground
Chicago,Arlington,TX,Size L,14.74,2,UPS® Ground
Chicago,Ashland,PA,Size L,11.36,2,UPS® Ground
Chicago,Athens,GA,Size L,14.74,2,UPS® Ground
Chicago,Auburn,MA,Size L,14.74,3,UPS® Ground
Chicago,Aurora,CO,Size L,14.74,3,UPS® Ground
Chicago,Bakersfield,CA,Size L,17.1,4,UPS® Ground
Chicago,Baltimore,MD,Size L,14.74,2,UPS® Ground
Chicago,Bend,OR,Size L,17.1,4,UPS® Ground
Chicago,Benton,LA,Size L,14.74,3,UPS® Ground
Chicago,Bismarck,ND,Size L,14.74,3,UPS® Ground
Chicago,Boca Raton,FL,Size L,16.04,3,UPS® Ground
Chicago,Boise,ID,Size L,17.1,3,UPS® Ground
Chicago,Bradenton,FL,Size L,16.04,3,UPS® Ground
Chicago,Burlington,WI,Size L,10.41,1,UPS® Ground
Chicago,Centerville,IA,Size L,10.41,1,UPS® Ground
Chicago,Chandler,AZ,Size L,17.1,3,UPS® Ground
Chicago,Cincinnati,OH,Size L,11.36,2,UPS® Ground
Chicago,Clayton,NC,Size L,14.74,2,UPS® Ground
Chicago,Corona,CA,Size L,17.1,3,UPS® Ground
Chicago,Covington,LA,Size L,14.74,3,UPS® Ground
Chicago,Dayton,OH,Size L,10.41,2,UPS® Ground
Chicago,Decatur,IL,Size L,10.41,1,UPS® Ground
Chicago,Duluth,MN,Size L,11.36,2,UPS® Ground
Chicago,Durham,NC,Size L,14.74,2,UPS® Ground
Chicago,Encinitas,CA,Size L,17.1,4,UPS® Ground
Chicago,Englewood,CO,Size L,14.74,2,UPS® Ground
Chicago,Fairfield,CA,Size L,18.12,4,UPS® Ground
Chicago,Fayetteville,AR,Size L,11.36,2,UPS® Ground
Chicago,Fort Collins,CO,Size L,14.74,3,UPS® Ground
Chicago,Fort Myers,FL,Size L,16.04,3,UPS® Ground
Chicago,Fort Wayne,IN,Size L,9.41,1,UPS® Ground
Chicago,Frederick,MD,Size L,11.36,2,UPS® Ground
Chicago,Fredericksburg,VA,Size L,14.74,3,UPS® Ground
Chicago,Gainesville,FL,Size L,14.74,2,UPS® Ground
Chicago,Germantown,MD,Size L,11.36,2,UPS® Ground
Chicago,Glendale,AZ,Size L,17.1,3,UPS® Ground
Chicago,Golden,CO,Size L,14.74,2,UPS® Ground
Chicago,Grand Rapids,MI,Size L,9.41,1,UPS® Ground
Chicago,Green Bay,WI,Size L,10.41,1,UPS® Ground
Chicago,Greensboro,NC,Size L,11.36,2,UPS® Ground
Chicago,Hamilton,MI,Size L,9.41,1,UPS® Ground
Chicago,Henderson,TX,Size L,14.74,2,UPS® Ground
Chicago,Hendersonville,NC,Size L,11.36,2,UPS® Ground
Chicago,Hillsboro,OR,Size L,17.1,4,UPS® Ground
Chicago,Holly Springs,MS,Size L,11.36,3,UPS® Ground
Chicago,Homer,AK,Size L,46.14,4,UPS® Ground
Chicago,Hope Mills,NC,Size L,14.74,2,UPS® Ground
Chicago,Hudson,NC,Size L,11.36,2,UPS® Ground
Chicago,Indianapolis,IN,Size L,10.41,1,UPS® Ground
Chicago,Katy,TX,Size L,16.04,3,UPS® Ground
Chicago,Lancaster,SC,Size L,14.74,2,UPS® Ground
Chicago,Laurel,MD,Size L,14.74,2,UPS® Ground
Chicago,Lewisburg,PA,Size L,11.36,2,UPS® Ground
Chicago,Lincoln,RI,Size L,14.74,3,UPS® Ground
Chicago,Littleton,CO,Size L,14.74,2,UPS® Ground
Chicago,Long Beach,CA,Size L,17.1,3,UPS® Ground
Chicago,Los Angeles,CA,Size L,17.1,3,UPS® Ground
Chicago,Madison,IN,Size L,10.41,2,UPS® Ground
Chicago,Magnolia,MS,Size L,14.74,2,UPS® Ground
Chicago,Mansfield,MA,Size L,14.74,3,UPS® Ground
Chicago,Manteca,CA,Size L,17.1,4,UPS® Ground
Chicago,Maryville,TN,Size L,11.36,2,UPS® Ground
Chicago,Memphis,TN,Size L,11.36,2,UPS® Ground
Chicago,Mesa,AZ,Size L,17.1,3,UPS® Ground
Chicago,Midland,GA,Size L,14.74,2,UPS® Ground
Chicago,Milton,MA,Size L,14.74,3,UPS® Ground
Chicago,Milwaukee,WI,Size L,9.41,1,UPS® Ground
Chicago,Monroe,NC,Size L,14.74,2,UPS® Ground
Chicago,Montgomery,TX,Size L,14.74,3,UPS® Ground
Chicago,Morgantown,WV,Size L,11.36,2,UPS® Ground
Chicago,Mount Pleasant,SC,Size L,14.74,3,UPS® Ground
Chicago,Myrtle Beach,SC,Size L,14.74,3,UPS® Ground
Chicago,New Market,AL,Size L,11.36,2,UPS® Ground
Chicago,Newark,NJ,Size L,14.74,2,UPS® Ground
Chicago,Ocala,FL,Size L,14.74,2,UPS® Ground
Chicago,Olathe,KS,Size L,11.36,2,UPS® Ground
Chicago,Oxford,MI,Size L,10.41,2,UPS® Ground
Chicago,Palm Beach Gardens,FL,Size L,16.04,3,UPS® Ground
Chicago,Parker,CO,Size L,14.74,2,UPS® Ground
Chicago,Pasadena,MD,Size L,11.36,2,UPS® Ground
Chicago,Pensacola,FL,Size L,14.74,2,UPS® Ground
Chicago,Peoria,AZ,Size L,17.1,3,UPS® Ground
Chicago,Philadelphia,PA,Size L,14.74,2,UPS® Ground
Chicago,Plano,TX,Size L,14.74,2,UPS® Ground
Chicago,Plymouth,MA,Size L,14.74,3,UPS® Ground
Chicago,Princeton,MA,Size L,14.74,3,UPS® Ground
Chicago,Rancho Cucamonga,CA,Size L,18.12,3,UPS® Ground
